Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7001,January,2019,2019,C,0.942,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7001,January,2020,2020,C,1.953,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1961,1961,C,-0.36,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1962,1962,C,0.166,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1963,1963,C,-0.147,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1964,1964,C,0.422,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1965,1965,C,-0.17,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1966,1966,C,0.661,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1967,1967,C,-0.334,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1968,1968,C,-0.188,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1969,1969,C,0.177,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1970,1970,C,0.262,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1971,1971,C,-0.434,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1972,1972,C,-0.677,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1973,1973,C,1.151,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1974,1974,C,-0.353,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1975,1975,C,0.07,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1976,1976,C,-0.604,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1977,1977,C,0.16,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1978,1978,C,0.672,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1979,1979,C,0.817,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1980,1980,C,0.413,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1981,1981,C,0.126,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1982,1982,C,0.042,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1983,1983,C,1.162,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1984,1984,C,0.043,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1985,1985,C,0.729,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1986,1986,C,0.26,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1987,1987,C,0.225,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1988,1988,C,1.288,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1989,1989,C,-0.063,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1990,1990,C,1.606,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1991,1991,C,0.572,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1992,1992,C,0.259,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1993,1993,C,0.418,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1994,1994,C,0.539,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1995,1995,C,0.501,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1996,1996,C,0.655,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1997,1997,C,0.335,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1998,1998,C,2.06,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,1999,1999,C,0.931,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2000,2000,C,0.662,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2001,2001,C,0.424,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2002,2002,C,1.131,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2003,2003,C,1.057,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2004,2004,C,1.091,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2005,2005,C,1.269,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2006,2006,C,0.777,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2007,2007,C,0.67,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2008,2008,C,0.781,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2009,2009,C,0.61,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2010,2010,C,1.74,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2011,2011,C,0.337,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2012,2012,C,0.965,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2013,2013,C,0.637,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2014,2014,C,0.925,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2015,2015,C,0.599,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2016,2016,C,1.928,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2017,2017,C,0.399,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2018,2018,C,1.277,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2019,2019,C,1.739,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7002,February,2020,2020,C,1.812,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1961,1961,C,0.081,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1962,1962,C,-0.269,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1963,1963,C,-0.285,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1964,1964,C,0.185,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1965,1965,C,-0.374,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1966,1966,C,0.325,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1967,1967,C,-0.093,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1968,1968,C,0.121,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1969,1969,C,0.712,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1970,1970,C,0.312,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1971,1971,C,-0.229,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1972,1972,C,-0.377,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1973,1973,C,0.788,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1974,1974,C,-0.059,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1975,1975,C,-0.281,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1976,1976,C,-0.329,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1977,1977,C,0.186,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1978,1978,C,0.249,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1979,1979,C,0.296,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1980,1980,C,0.497,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1981,1981,C,0.872,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1982,1982,C,0.491,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1983,1983,C,1.114,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1984,1984,C,0.15,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1985,1985,C,0.581,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1986,1986,C,0.216,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1987,1987,C,1.033,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1988,1988,C,1.688,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1989,1989,C,0.105,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1990,1990,C,1.219,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1991,1991,C,0.869,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1992,1992,C,0.279,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1993,1993,C,0.603,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1994,1994,C,0.546,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1995,1995,C,0.899,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1996,1996,C,0.701,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1997,1997,C,1.009,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1998,1998,C,1.838,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,1999,1999,C,0.805,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2000,2000,C,0.463,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2001,2001,C,1.261,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2002,2002,C,1.332,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2003,2003,C,0.951,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2004,2004,C,1.461,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2005,2005,C,1.394,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2006,2006,C,0.696,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2007,2007,C,0.712,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2008,2008,C,-0.014,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2009,2009,C,0.852,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2010,2010,C,1.822,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2011,2011,C,0.631,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2012,2012,C,0.966,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2013,2013,C,1.105,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2014,2014,C,1.202,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2015,2015,C,0.888,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2016,2016,C,1.953,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2017,2017,C,0.81,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2018,2018,C,1.048,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2019,2019,C,1.513,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7003,March,2020,2020,C,0.709,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1961,1961,C,-0.063,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1962,1962,C,-0.016,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1963,1963,C,-0.272,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1964,1964,C,0.396,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1965,1965,C,-0.433,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1966,1966,C,0.154,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1967,1967,C,0.061,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1968,1968,C,-0.361,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1969,1969,C,0.623,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1970,1970,C,0.053,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1971,1971,C,-0.302,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1972,1972,C,0.021,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1973,1973,C,0.74,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1974,1974,C,-0.197,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1975,1975,C,-0.141,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1976,1976,C,-0.191,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1977,1977,C,0.247,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1978,1978,C,0.297,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1979,1979,C,0.639,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1980,1980,C,0.375,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1981,1981,C,0.585,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1982,1982,C,0.699,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1983,1983,C,1.409,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1984,1984,C,0.167,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1985,1985,C,0.885,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1986,1986,C,0.527,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1987,1987,C,0.977,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1988,1988,C,0.61,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1989,1989,C,0.705,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1990,1990,C,1.203,Fc,Calculated data
ET,Temperature change,38,Sri Lanka,7271,Temperature change,7004,April,1991,1991,C,0.847,Fc,Calculated data
